Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
10936,38.802597,-76.691757,17,MD,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2018,190,2458309,-9999,-9999,11,-9999,-9999,1,2018,222,2458341,-9999,-9999,10,-9999,-9999,1,'43535',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
10936,38.802597,-76.691757,17,MD,396,Danaus,plexippus,monarch,Animalia,330,Mating (lepidoptera),1,2018,201,2458320,-9999,-9999,7,-9999,-9999,1,2018,201,2458320,-9999,-9999,21,-9999,-9999,1,'43535',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
10936,38.802597,-76.691757,17,MD,396,Danaus,plexippus,monarch,Animalia,444,Migrating adults (in uniform direction),1,2018,235,2458354,-9999,-9999,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11587,33.462444,-111.944618,391,AZ,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,322,2458441,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11587,33.462444,-111.944618,391,AZ,396,Danaus,plexippus,monarch,Animalia,327,Active adults,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,329,2458448,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11587,33.462444,-111.944618,391,AZ,396,Danaus,plexippus,monarch,Animalia,333,Active caterpillars,1,2018,112,2458231,-9999,-9999,8,-9999,-9999,1,2018,112,2458231,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11587,33.462444,-111.944618,391,AZ,396,Danaus,plexippus,monarch,Animalia,447,Caterpillars feeding,1,2018,112,2458231,-9999,-9999,8,-9999,-9999,1,2018,112,2458231,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11610,47.279659,-92.168053,445,MN,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2018,192,2458311,-9999,-9999,21,-9999,-9999,1,2018,240,2458359,-9999,-9999,30,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2018,140,2458259,-9999,-9999,5,-9999,-9999,1,2018,258,2458377,-9999,-9999,9,-9999,-9999,1,'165781',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2018,140,2458259,-9999,-9999,5,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,1,2018,164,2458283,-9999,-9999,20,-9999,-9999,1,2018,205,2458324,-9999,-9999,14,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,199,Asclepias,syriaca,common milkweed,Plantae,501,Open flowers,1,2018,175,2458294,-9999,-9999,11,-9999,-9999,1,2018,183,2458302,-9999,-9999,16,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,500,Flowers or flower buds,1,2018,175,2458294,-9999,-9999,11,-9999,-9999,1,2018,249,2458368,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,501,Open flowers,1,2018,175,2458294,-9999,-9999,11,-9999,-9999,1,2018,249,2458368,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2018,145,2458264,-9999,-9999,1,-9999,-9999,1,2018,260,2458379,-9999,-9999,7,-9999,-9999,1,'51998',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2018,145,2458264,-9999,-9999,1,-9999,-9999,1,2018,260,2458379,-9999,-9999,7,-9999,-9999,1,'51998',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,396,Danaus,plexippus,monarch,Animalia,333,Active caterpillars,1,2018,175,2458294,-9999,-9999,11,-9999,-9999,1,2018,240,2458359,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,396,Danaus,plexippus,monarch,Animalia,336,Dead caterpillars,1,2018,205,2458324,-9999,-9999,6,-9999,-9999,1,2018,240,2458359,-9999,-9999,9,-9999,-9999,1,'51998',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,396,Danaus,plexippus,monarch,Animalia,447,Caterpillars feeding,1,2018,175,2458294,-9999,-9999,11,-9999,-9999,1,2018,240,2458359,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,845,Dalea,purpurea,purple prairie clover,Plantae,482,Initial growth (forbs),1,2018,164,2458283,-9999,-9999,20,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,845,Dalea,purpurea,purple prairie clover,Plantae,488,Leaves (forbs),1,2018,164,2458283,-9999,-9999,20,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,845,Dalea,purpurea,purple prairie clover,Plantae,500,Flowers or flower buds,1,2018,183,2458302,-9999,-9999,8,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,845,Dalea,purpurea,purple prairie clover,Plantae,501,Open flowers,1,2018,199,2458318,-9999,-9999,16,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,912,Liatris,spicata,dense blazing star,Plantae,482,Initial growth (forbs),1,2018,144,2458263,-9999,-9999,4,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,912,Liatris,spicata,dense blazing star,Plantae,488,Leaves (forbs),1,2018,144,2458263,-9999,-9999,4,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,1,'165776',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,912,Liatris,spicata,dense blazing star,Plantae,500,Flowers or flower buds,1,2018,199,2458318,-9999,-9999,16,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,912,Liatris,spicata,dense blazing star,Plantae,501,Open flowers,1,2018,199,2458318,-9999,-9999,16,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,931,Monarda,fistulosa,wild bergamot,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,931,Monarda,fistulosa,wild bergamot,Plantae,488,Leaves (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,931,Monarda,fistulosa,wild bergamot,Plantae,500,Flowers or flower buds,1,2018,164,2458283,-9999,-9999,20,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,931,Monarda,fistulosa,wild bergamot,Plantae,501,Open flowers,1,2018,183,2458302,-9999,-9999,8,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1034,Symphyotrichum,novae-angliae,New England aster,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1034,Symphyotrichum,novae-angliae,New England aster,Plantae,500,Flowers or flower buds,1,2018,183,2458302,-9999,-9999,8,-9999,-9999,1,2018,290,2458409,-9999,-9999,8,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1034,Symphyotrichum,novae-angliae,New England aster,Plantae,501,Open flowers,1,2018,219,2458338,-9999,-9999,14,-9999,-9999,1,2018,290,2458409,-9999,-9999,8,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1186,Monarda,didyma,scarlet beebalm,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1186,Monarda,didyma,scarlet beebalm,Plantae,488,Leaves (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1186,Monarda,didyma,scarlet beebalm,Plantae,500,Flowers or flower buds,1,2018,164,2458283,-9999,-9999,20,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1186,Monarda,didyma,scarlet beebalm,Plantae,501,Open flowers,1,2018,183,2458302,-9999,-9999,8,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1454,Eutrochium,maculatum,spotted joe pye weed,Plantae,482,Initial growth (forbs),1,2018,144,2458263,-9999,-9999,4,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1454,Eutrochium,maculatum,spotted joe pye weed,Plantae,488,Leaves (forbs),1,2018,144,2458263,-9999,-9999,4,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1454,Eutrochium,maculatum,spotted joe pye weed,Plantae,500,Flowers or flower buds,1,2018,183,2458302,-9999,-9999,8,-9999,-9999,1,2018,240,2458359,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1454,Eutrochium,maculatum,spotted joe pye weed,Plantae,501,Open flowers,1,2018,183,2458302,-9999,-9999,8,-9999,-9999,1,2018,240,2458359,-9999,-9999,9,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1637,Rudbeckia,hirta,blackeyed Susan,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,219,2458338,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1637,Rudbeckia,hirta,blackeyed Susan,Plantae,488,Leaves (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1637,Rudbeckia,hirta,blackeyed Susan,Plantae,500,Flowers or flower buds,1,2018,164,2458283,-9999,-9999,20,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
11617,45.194656,-93.374901,267,MN,1637,Rudbeckia,hirta,blackeyed Susan,Plantae,501,Open flowers,1,2018,164,2458283,-9999,-9999,20,-9999,-9999,1,2018,283,2458402,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
12064,32.248463,-110.909584,746,AZ,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2018,82,2458201,-9999,-9999,17,-9999,-9999,1,2018,342,2458461,-9999,-9999,22,-9999,-9999,1,'50768',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
12064,32.248463,-110.909584,746,AZ,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2018,82,2458201,-9999,-9999,17,-9999,-9999,1,2018,342,2458461,-9999,-9999,22,-9999,-9999,1,'50768',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16295,27.929228,-82.725639,3,FL,195,Asclepias,tuberosa,butterfly milkweed,Plantae,482,Initial growth (forbs),1,2018,53,2458172,-9999,-9999,7,-9999,-9999,1,2018,237,2458356,-9999,-9999,7,-9999,-9999,1,'139669',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16295,27.929228,-82.725639,3,FL,195,Asclepias,tuberosa,butterfly milkweed,Plantae,488,Leaves (forbs),1,2018,53,2458172,-9999,-9999,7,-9999,-9999,1,2018,237,2458356,-9999,-9999,7,-9999,-9999,1,'139669',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16295,27.929228,-82.725639,3,FL,195,Asclepias,tuberosa,butterfly milkweed,Plantae,500,Flowers or flower buds,1,2018,223,2458342,-9999,-9999,7,-9999,-9999,1,2018,230,2458349,-9999,-9999,7,-9999,-9999,1,'139669',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16295,27.929228,-82.725639,3,FL,195,Asclepias,tuberosa,butterfly milkweed,Plantae,501,Open flowers,1,2018,11,2458130,-9999,-9999,7,-9999,-9999,1,2018,286,2458405,-9999,-9999,28,-9999,-9999,1,'139669',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16295,27.929228,-82.725639,3,FL,396,Danaus,plexippus,monarch,Animalia,289,Dead adults,1,2018,279,2458398,-9999,-9999,7,-9999,-9999,1,2018,279,2458398,-9999,-9999,7,-9999,-9999,1,'60947',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16295,27.929228,-82.725639,3,FL,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,1,2018,60,2458179,-9999,-9999,7,-9999,-9999,1,2018,279,2458398,-9999,-9999,7,-9999,-9999,1,'60947',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16295,27.929228,-82.725639,3,FL,396,Danaus,plexippus,monarch,Animalia,327,Active adults,1,2018,60,2458179,-9999,-9999,7,-9999,-9999,1,2018,279,2458398,-9999,-9999,7,-9999,-9999,1,'60947',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16295,27.929228,-82.725639,3,FL,396,Danaus,plexippus,monarch,Animalia,333,Active caterpillars,1,2018,81,2458200,-9999,-9999,7,-9999,-9999,1,2018,279,2458398,-9999,-9999,7,-9999,-9999,1,'60947',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16295,27.929228,-82.725639,3,FL,396,Danaus,plexippus,monarch,Animalia,447,Caterpillars feeding,1,2018,81,2458200,-9999,-9999,7,-9999,-9999,1,2018,342,2458461,-9999,-9999,7,-9999,-9999,1,'60947',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16404,32.638493,-97.071976,174,TX,195,Asclepias,tuberosa,butterfly milkweed,Plantae,482,Initial growth (forbs),1,2018,45,2458164,-9999,-9999,14,-9999,-9999,1,2018,45,2458164,-9999,-9999,5,-9999,-9999,1,'73461',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16404,32.638493,-97.071976,174,TX,195,Asclepias,tuberosa,butterfly milkweed,Plantae,488,Leaves (forbs),1,2018,80,2458199,-9999,-9999,16,-9999,-9999,1,2018,50,2458169,-9999,-9999,7,-9999,-9999,1,'73461',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16404,32.638493,-97.071976,174,TX,195,Asclepias,tuberosa,butterfly milkweed,Plantae,500,Flowers or flower buds,1,2018,108,2458227,-9999,-9999,9,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16404,32.638493,-97.071976,174,TX,396,Danaus,plexippus,monarch,Animalia,312,Flower visitation,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,31,2458150,-9999,-9999,14,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16404,32.638493,-97.071976,174,TX,396,Danaus,plexippus,monarch,Animalia,336,Dead caterpillars,1,2018,297,2458416,-9999,-9999,16,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16454,41.667408,-73.895546,41,NY,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2018,128,2458247,-9999,-9999,1,-9999,-9999,1,2018,131,2458250,-9999,-9999,6,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
16454,41.667408,-73.895546,41,NY,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),5,2018,133,2458252,3.00665927567,6.72309452559,3.6,1.16619037897,2.60768096208,5,2018,283,2458402,4.48998886413,10.0399203184,8.4,1.16619037897,2.60768096208,4,"'62077,62082,62084,106172'",-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
16454,41.667408,-73.895546,41,NY,199,Asclepias,syriaca,common milkweed,Plantae,500,Flowers or flower buds,5,2018,150,2458269,3.33766385366,7.46324326282,8.2,0.489897948557,1.09544511501,5,2018,184,2458303,1.95959179423,4.38178046004,18.8,4.40908153701,9.85900603509,1,'62082',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
